Site,Identitas Campaign,Nama Campaign,Id Transaksi,Tipe Konsumen,Status,Waktu Klik,Waktu Konversi,Waktu Konfirmasi,Category ID,Product ID,Harga/unit,Jumlah,Harga Total,Jumlah Komisi,Id Konversi,Creative ID,SessionID,Status Postback,Hitungan Error Postback,Waktu Postback,URL Postback,Alamat IP,Negara,Kota,Agen Pengguna,Tipe Peraga,Merek Peraga,Browser,Bahasa,Domain Rujukan,URL Rujukan,utm_source,utm_medium,utm_content,utm_campaign,utm_term,target_age,target_gender,target_interest,target_marital_status,target_parental_status,target_education,target_employment,target_life_event,target_homeownership,target_income,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_7,opt_8,opt_9,opt_10,adn_test,aff_sub,aff_sub2,aff_sub3,aff_sub4,aff_sub5
Face-MG,973,Shopee ID KOL Tier 2,209736011242938,existing-indirect,PENDING,2025-08-22 10:01:43,2025-08-24 19:00:00,--,Buku & Majalah,250824NDEU0S30_p-i.193205219.28434072979_216010198099_Pendidikan,6505.0,1,6505.0,118.00,195533825,110212,--,NOT_NEEDED,0,2025-08-25 22:19:54,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&conv_status=0&adn_country=United+States&conv_revenue=118&e_value=6505&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Buku+%26+Majalah&action_id=30&aff_sub=DL_71&traffic_time=2025-08-22T10%3A01%3A43&aff_sub2=Shopee&aff_sub3=ID&order_id=195533825&aff_sub4=VIVO&aff_sub5=SMS_20250824&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,--,DL_71,Shopee,ID,VIVO,SMS_20250824
Face-MG,973,Shopee ID KOL Tier 2,209736011242938,existing-indirect,PENDING,2025-08-22 10:01:43,2025-08-24 19:00:00,--,Buku & Majalah,250824NDEU0S30_p-i.193205219.28434072979_227710447473_Pendidikan,6505.0,1,6505.0,118.00,195533826,110212,--,NOT_NEEDED,0,2025-08-25 22:22:37,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&conv_status=0&adn_country=United+States&conv_revenue=118&e_value=6505&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Buku+%26+Majalah&action_id=30&aff_sub=DL_71&traffic_time=2025-08-22T10%3A01%3A43&aff_sub2=Shopee&aff_sub3=ID&order_id=195533826&aff_sub4=VIVO&aff_sub5=SMS_20250824&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,--,DL_71,Shopee,ID,VIVO,SMS_20250824
Face-MG,973,Shopee ID KOL Tier 2,209736011242938,existing-indirect,PENDING,2025-08-22 10:01:43,2025-08-24 19:00:00,--,Buku & Majalah,250824NDEU0S30_p-i.193205219.28434072979_227710447475_Pendidikan,6505.0,1,6505.0,118.00,195533827,110212,--,NOT_NEEDED,0,2025-08-25 22:21:52,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&conv_status=0&adn_country=United+States&conv_revenue=118&e_value=6505&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Buku+%26+Majalah&action_id=30&aff_sub=DL_71&traffic_time=2025-08-22T10%3A01%3A43&aff_sub2=Shopee&aff_sub3=ID&order_id=195533827&aff_sub4=VIVO&aff_sub5=SMS_20250824&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,--,DL_71,Shopee,ID,VIVO,SMS_20250824
Face-MG,973,Shopee ID KOL Tier 2,209736004267648,existing-indirect,PENDING,2025-08-22 10:01:43,2025-08-24 19:00:00,--,Buku & Alat Tulis,250824NDEMBGCN_p-i.858190639.19977169318_214120966153_Lem,3667.01,1,3667.01,67.00,195533831,110212,--,NOT_NEEDED,0,2025-08-25 22:18:07,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&conv_status=0&adn_country=United+States&conv_revenue=67&e_value=3667.01&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Buku+%26+Alat+Tulis&action_id=30&aff_sub=DL_71&traffic_time=2025-08-22T10%3A01%3A43&aff_sub2=Shopee&aff_sub3=ID&order_id=195533831&aff_sub4=VIVO&aff_sub5=SMS_20250824&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,--,DL_71,Shopee,ID,VIVO,SMS_20250824
Face-MG,973,Shopee ID KOL Tier 2,209736004267648,existing-indirect,PENDING,2025-08-22 10:01:43,2025-08-24 19:00:00,--,Handphone & Aksesoris,250824NDEMBGCN_p-i.858190639.24488420608_242042053686_,100825.99,1,100825.99,1835.00,195533832,110212,--,NOT_NEEDED,0,2025-08-25 22:12:06,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&conv_status=0&adn_country=United+States&conv_revenue=1835&e_value=100825.99&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Handphone+%26+Aksesoris&action_id=30&aff_sub=DL_71&traffic_time=2025-08-22T10%3A01%3A43&aff_sub2=Shopee&aff_sub3=ID&order_id=195533832&aff_sub4=VIVO&aff_sub5=SMS_20250824&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,--,DL_71,Shopee,ID,VIVO,SMS_20250824
Face-MG,973,Shopee ID KOL Tier 2,209736008251497,existing-indirect,PENDING,2025-08-22 10:01:43,2025-08-24 19:00:00,--,Pakaian Wanita,250824NDER5F30_p-i.257246575.27422353684_89727112138_Daster,0.0,1,0.0,0.00,195533833,110212,--,NOT_NEEDED,0,2025-08-25 22:23:10,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&conv_status=0&adn_country=United+States&conv_revenue=0&e_value=0&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Pakaian+Wanita&action_id=30&aff_sub=DL_71&traffic_time=2025-08-22T10%3A01%3A43&aff_sub2=Shopee&aff_sub3=ID&order_id=195533833&aff_sub4=VIVO&aff_sub5=SMS_20250824&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,--,DL_71,Shopee,ID,VIVO,SMS_20250824
Face-MG,973,Shopee ID KOL Tier 2,209736005227630,existing-indirect,PENDING,2025-08-22 10:01:43,2025-08-24 19:00:00,--,Handphone & Aksesoris,250824NDEN91HV_p-i.996955600.42353301890_243484964563_Casing+%26+Skin,19830.0,1,19830.0,361.00,195533836,110212,--,NOT_NEEDED,0,2025-08-25 22:14:39,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&conv_status=0&adn_country=United+States&conv_revenue=361&e_value=19830&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Handphone+%26+Aksesoris&action_id=30&aff_sub=DL_71&traffic_time=2025-08-22T10%3A01%3A43&aff_sub2=Shopee&aff_sub3=ID&order_id=195533836&aff_sub4=VIVO&aff_sub5=SMS_20250824&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,--,DL_71,Shopee,ID,VIVO,SMS_20250824
Face-MG,973,Shopee ID KOL Tier 2,209736005214947,existing-indirect,PENDING,2025-08-22 08:41:26,2025-08-24 19:00:00,--,Sepatu Wanita,250824NDEN8N6V_p-i.11015157.20452175386_164685190956_,13999.0,1,13999.0,255.00,195533837,110212,--,NOT_NEEDED,0,2025-08-25 22:21:47,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&conv_status=0&adn_country=United+States&conv_revenue=255&e_value=13999&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Sepatu+Wanita&action_id=30&aff_sub=DL_71&traffic_time=2025-08-22T08%3A41%3A26&aff_sub2=Shopee&aff_sub3=ID&order_id=195533837&aff_sub4=VIVO&aff_sub5=PUSH_AUG2&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,--,DL_71,Shopee,ID,VIVO,PUSH_AUG2
Face-MG,966,Shopee ID NON KOL,209736054252880,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 19:00:00,--,Elektronik,250824NDG41B49_p-i.6510823.20948280367_174550873821_,2880.0,1,2880.0,40.00,195469907,108007,--,NOT_NEEDED,0,2025-08-25 21:46:02,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=40&e_value=2880&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Elektronik&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195469907&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209736054252880,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 19:00:00,--,Elektronik,250824NDG41B49_p-i.6510823.21549214399_202484408414_Kelistrikan+Lainnya,2880.0,1,2880.0,40.00,195469908,108007,--,NOT_NEEDED,0,2025-08-25 21:50:38,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=40&e_value=2880&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Elektronik&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195469908&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209736054252880,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 19:00:00,--,Audio,250824NDG41B49_p-i.6510823.22224400516_183856030378_Perangkat+Audio+%26+Speaker+Lainnya,8640.0,1,8640.0,121.00,195469902,108007,--,NOT_NEEDED,0,2025-08-25 21:14:13,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=121&e_value=8640&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Audio&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195469902&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209736054252880,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 19:00:00,--,Komputer & Aksesoris,250824NDG41B49_p-i.6510823.4131920927_71215205435_Fan+%26+Heatsink,3840.0,1,3840.0,54.00,195469903,108007,--,NOT_NEEDED,0,2025-08-25 21:16:18,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=54&e_value=3840&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Komputer+%26+Aksesoris&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195469903&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209736054252880,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 19:00:00,--,Elektronik,250824NDG41B49_p-i.6510823.6348105815_50709088749_,6240.0,1,6240.0,87.00,195469904,108007,--,NOT_NEEDED,0,2025-08-25 21:46:00,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=87&e_value=6240&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Elektronik&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195469904&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209736054252880,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 19:00:00,--,Audio,250824NDG41B49_p-i.6510823.7532671272_61215260090_,5760.0,1,5760.0,81.00,195469905,108007,--,NOT_NEEDED,0,2025-08-25 21:17:51,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=81&e_value=5760&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Audio&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195469905&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209736054252880,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 19:00:00,--,Elektronik,250824NDG41B49_p-i.6510823.9384575002_111234634812_,6720.0,1,6720.0,94.00,195469906,108007,--,NOT_NEEDED,0,2025-08-25 21:49:13,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=94&e_value=6720&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Elektronik&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195469906&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209736052206410,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 19:00:00,--,Perlengkapan Rumah,250824NDG22KQF_p-i.138982524.6686119519_64922227715_Pupuk,0.0,1,0.0,0.00,195469911,108007,--,NOT_NEEDED,0,2025-08-25 22:01:49,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=0&e_value=0&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Perlengkapan+Rumah&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195469911&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209736049215098,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 19:00:00,--,Perawatan & Kecantikan,250824NDFY7JAS_p-i.279867213.29413849788_185455731943_Alat+Rambut,35040.0,1,35040.0,491.00,195469916,108007,--,NOT_NEEDED,0,2025-08-25 21:09:35,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=491&e_value=35040&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Perawatan+%26+Kecantikan&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195469916&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209736046255230,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 19:00:00,--,Sepeda Motor,250824NDFVD4Q6_p-i.471758825.24637088755_246780708048_Knalpot+Motor,6500.0,1,6500.0,91.00,195469921,108007,--,NOT_NEEDED,0,2025-08-25 21:19:13,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=91&e_value=6500&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Sepeda+Motor&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195469921&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209736044289616,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 19:00:00,--,Fashion Bayi & Anak,250824NDFTGW0V_p-i.32348871.23754267501_187585217717_Jas+%26+Setelan,33503.0,1,33503.0,469.00,195469926,108007,--,NOT_NEEDED,0,2025-08-25 21:11:58,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=469&e_value=33503&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Fashion+Bayi+%26+Anak&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195469926&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209736044239874,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 19:00:00,--,Perlengkapan Rumah,250824NDFTFJWC_p-i.1564193319.43060922614_280917758197_,0.0,1,0.0,0.00,195469927,108007,--,NOT_NEEDED,0,2025-08-25 22:02:09,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=0&e_value=0&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Perlengkapan+Rumah&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195469927&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209736044239874,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 19:00:00,--,Perlengkapan Rumah,250824NDFTFJWC_p-i.1564193319.43060922614_280917758202_,0.0,1,0.0,0.00,195469928,108007,--,NOT_NEEDED,0,2025-08-25 22:03:43,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=0&e_value=0&conv_time=2025-08-24T19%3A00&adn_d_brand=unknown&adv_s1=Perlengkapan+Rumah&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195469928&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
