"Conversion ID","Click ID","Click Date","Conversion Date","Recorded On","Click to Conversion Time",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Publisher Sub ID 5","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
539162354,81f5a9708b80437eb70c518597a3c0cc,"2025-07-22 01:51:04","2025-07-25 07:16:12","2025-07-26 15:21:32",77:25:08,"Shopee ID (Media Buyers) - CPS",-,"207098172284784 | 2507252UDRCFCV",0.51,0.01,MP,Pending,,,687e7e0786322e1bcad4842e,,,"SOS - 250 Gram Kerupuk Tongkol Original Asin Gurih Nikmat Rasa Ikan Tongkol","Makanan & Minuman","EXISTING | APP","159218361 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539162357,81f5a9708b80437eb70c518597a3c0cc,"2025-07-22 01:51:04","2025-07-25 07:16:12","2025-07-26 15:21:32",77:25:08,"Shopee ID (Media Buyers) - CPS",-,"207098172284784 | 2507252UDRCFCV",0.58,0.01,MP,Pending,,,687e7e0786322e1bcad4842e,,,"SOS - 250 Gram Telor Gabus Keju Bidaran Keju Keripik Mantap Termurah","Makanan & Minuman","EXISTING | APP","159218361 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539162363,81f5a9708b80437eb70c518597a3c0cc,"2025-07-22 01:51:04","2025-07-25 07:16:12","2025-07-26 15:21:32",77:25:08,"Shopee ID (Media Buyers) - CPS",-,"207098172284784 | 2507252UDRCFCV",1.73,0.02,MP,Pending,,,687e7e0786322e1bcad4842e,,,"Makaroni Sos - Sus Coklat Lumer Kemasan 500Gr","Makanan & Minuman","EXISTING | APP","159218361 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539162367,81f5a9708b80437eb70c518597a3c0cc,"2025-07-22 01:51:04","2025-07-25 07:16:12","2025-07-26 15:21:32",77:25:08,"Shopee ID (Media Buyers) - CPS",-,"207098172284784 | 2507252UDRCFCU",1.50,0.02,MP,Pending,,,687e7e0786322e1bcad4842e,,,"PEACHs - T6328 Tas Kartun untuk Souvenir / Souvenir Bag Birthday","Buku & Alat Tulis","EXISTING | APP","389494345 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539241826,8199a7ea90b8409889a801c47468b97f,"2025-07-19 00:22:10","2025-07-25 08:54:31","2025-07-26 16:21:29",152:32:21,"Shopee PH - CPS",-,"207104070238807 | 25072530WH3HY0",263.33,0.56,MP,Pending,,,687a74b2c387341bb1ce1992,,,"HONOR X9c 5G Smartphone - All-Angle Triple Defense","Mobile & Gadgets","EXISTING | APP","66540358 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539224949,816c4ec050bc422280bda806fd1ee037,"2025-07-22 13:20:08","2025-07-25 21:27:47","2025-07-26 15:59:58",80:07:39,"Shopee PH - CPS",-,"207149267205303 | 2507254B0G9NUQ",1.94,0.02,MP,Pending,,,687f1f876aa0401bb083e2cd,,,"LIFAN110 CLUTCH CABLE/SPEEDOMETER CABLE MAKOTO BRAND(100%NOTFAKE)",Motorcycles,"EXISTING | APP","1220552985 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539100628,80b539e2b6bb46148c1b7f079ba0cb33,"2025-07-20 11:08:17","2025-07-25 12:47:41","2025-07-26 14:43:10",121:39:24,"Shopee ID (Media Buyers) - CPS",-,"207118061279308 | 2507253DXG06QR",0.98,0.01,MP,Pending,,,687c5da0a824711badd1d246,,,"100% ORIGINAL PRODUCT - NUT/ATNNK Korean Perfect Hair Repair Serum/Vitamin Rambut Rontok Essential Oil 70 ML","Perawatan & Kecantikan","EXISTING | APP","1366370002 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539229800,805c3b81e9dd470fb4fe7b743026b735,"2025-07-24 23:47:29","2025-07-25 20:12:16","2025-07-26 16:06:30",20:24:47,"Shopee PH - CPS",-,"207144735287498 | 25072546SEAD4R",3.42,0.04,MP,Pending,,,68825591e9131d1bb0678557,,,"MIA Shoes Korean High Cut Rubber White Shoes For Women Thick bottom High QualitySneakers Shoes","Women Shoes","EXISTING | APP","1163657041 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539235969,7fab28290c2c45fd9ee56b93e88260d4,"2025-07-19 15:21:23","2025-07-25 13:29:40","2025-07-26 16:13:56",142:08:17,"Shopee PH - CPS",-,"207120580219727 | 2507253G9J8917",1.00,0.01,MP,Pending,,,687b4772a432cc1bba150695,,,"Square ladies watch Small sugar cube art thin strap watch Small dial quartz watch",Watches,"EXISTING | APP","980777006 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
538784849,7f9d5b88294b4177ba7b33a7c70af7c8,"2025-07-24 02:42:07","2025-07-25 00:09:07","2025-07-25 16:49:41",21:27:00,"Shopee ID (Media Buyers) - CPS",-,"207072547215750 | 25072523J2DEC5",8.66,0.12,MP,Pending,,,68812cffcf016d1bac8cb8f4,,,"KODE MOSANG HB","Aksesoris Fashion","EXISTING | APP","1206972810 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539234440,7f4e667a2bf7446983a2c6b86c063986,"2025-07-25 14:05:33","2025-07-25 14:08:41","2025-07-26 16:11:52",00:03:08,"Shopee PH - CPS",-,"207122921297528 | 2507253JFAVBG7",0.93,0.01,MP,Pending,,,68831eac07903a1bc86c42da,,,"Children's Braided Hair Lace Hat with Floral Motifs and Vita","Baby & Kids Fashion","EXISTING | APP","1142286785 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
539233914,7f39bef643644fc387eb4d4488a05ad9,"2025-07-20 19:08:49","2025-07-25 14:13:21","2025-07-26 16:11:11",115:04:32,"Shopee PH - CPS",-,"207123200255946 | 2507253JQMWDVD",3.07,0.04,MP,Pending,,,687cce402712c91bac264f2a,,,"VIENDO Photochromic Anti Radiation Eye Graded Glasses For Women Men Oversized Square Transition 2 in 1 Eyeglass Specs Nearsighte","Fashion Accessories","EXISTING | APP","71707908 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
539246829,7f2554b5f1e44681925d23003ce958b2,"2025-07-20 19:15:50","2025-07-25 00:54:26","2025-07-26 16:25:56",101:38:36,"Shopee PH - CPS",-,"207075266265020 | 2507252633G0HW",2.64,0.02,MP,Pending,,,687ccfe64675e41ba3a4472c,,,"Lumion 2024 | 2023 PRO for Windows Lifetime Used","Computers & Accessories","EXISTING | APP","621807028 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539233371,7e1f5f7dfe704139ab9209b0af464f69,"2025-07-22 00:52:35","2025-07-25 15:18:04","2025-07-26 16:10:31",86:25:29,"Shopee PH - CPS",-,"207127084270489 | 2507253PBD0AAN",4.14,0.05,MP,Pending,,,687e705249309c1bb8cf648d,,,"Fasion New Shoulder Messenger Men's Bag Password Lock Chest Bag Men's Sports Backpack","Men Bags","EXISTING | APP","1403683885 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
539232526,7e0d9525ec7b4cb1be413bf7f8379cb6,"2025-07-22 19:53:23","2025-07-25 16:15:02","2025-07-26 16:09:26",68:21:39,"Shopee PH - CPS",-,"207130502203896 | 2507253SH8KAXH",1.85,0.02,MP,Pending,,,687f7bb3424db21baad865a3,,,"For VIVO Y91C Y93 Y91 Y91i Y95 USB Charging Port Dock Plug Charge Board LCD Display motherboard Flex","Mobile & Gadgets","EXISTING | APP","386408019 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539233877,7dd2289f167e48beac91ee3bb565983a,"2025-07-24 12:11:24","2025-07-25 15:50:47","2025-07-26 16:11:08",27:39:23,"Shopee PH - CPS",-,"207129047228401 | 2507253R5W0W59",7.15,0.04,MP,Pending,,,6881b26c6ee9e40bc79d970b,,,"2PCS Set Washing Machine Refrigerator Mobile Base Stand Adjustable Rack With Wheels Heavy Duty stand","Home Appliances","EXISTING | APP","951770679 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539240638,7d0bcf287d8240b6bb17dc2c01db993b,"2025-07-19 11:03:28","2025-07-25 10:06:48","2025-07-26 16:20:03",143:03:20,"Shopee PH - CPS",-,"207108408263868 | 25072534XT5R8B",4.69,0.06,MP,Pending,,,687b0b008b44ab1bb992535d,,,"Kaputi Raincoat Makapal Raincoat Poncho Rain Coat Thickened Lengthened Piece Motorcycle Raincoat For Men Women Multi-Use Outdoor","Sports & Outdoors","EXISTING | APP","1005119611 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
539236176,7cc9c8a7bc5b46be910b3fcb730d0188,"2025-07-20 20:45:31","2025-07-25 11:55:55","2025-07-26 16:14:13",111:10:24,"Shopee PH - CPS",-,"207114955255557 | 2507253B1WUWK1",11.10,0.14,MP,Pending,,,687ce4ebfa7e471ba907fd3c,,,"Hawk 5453 Backpack With Virupro Anti-Microbial Protection","Women Bags","EXISTING | APP","4085144 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539235837,7c9e43a94f824b48a32c003c2404c7ef,"2025-07-22 21:20:21","2025-07-25 13:32:07","2025-07-26 16:13:45",64:11:46,"Shopee PH - CPS",-,"207120727213367 | 2507253GDXE3JB",1.66,0.01,MP,Pending,,,687f90149c1aef1baff52d22,,,"MOTOR 60ml Motorcycle Carbon Cleaner Carburetor Cleaning Engine Carbon Removal Oil Additive Fuel",Automobiles,"EXISTING | APP","1545282657 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539225558,7bfb5fce29e44ad0ac0e1c717dc8f828,"2025-07-25 15:05:25","2025-07-25 22:04:16","2025-07-26 16:00:57",06:58:51,"Shopee PH - CPS",-,"207151456211821 | 2507254D1QVUTQ",1.20,0.01,MP,Pending,,,68832cb5402af23849fbd71b,,,"ABSCBN TV plus Black Box Rca/Jack 1.5 Meters","Home Appliances","EXISTING | APP","739737635 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539104103,7b685ec406a344869764689832d6fd7f,"2025-07-24 21:53:55","2025-07-25 12:30:48","2025-07-26 14:45:09",14:36:53,"Shopee ID (Media Buyers) - CPS",-,"207117048252286 | 2507253D09W91Y",2.43,0.03,MP,Pending,,,68823af21dbb1d1ba25e099f,,,"Selimut Bulu Dewasa 140x200 Motif Keren Super Halus Lembut Terlaris Termurah Berkualitas","Perlengkapan Rumah","EXISTING | APP","96488893 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539242766,7b5a9f9a25ac4c6cb2fab291809597c5,"2025-07-21 07:15:26","2025-07-25 00:44:03","2025-07-26 16:22:29",89:28:37,"Shopee PH - CPS",-,"207074642282452 | 25072525GGDKTA",2.78,0.03,MP,Pending,,,687d788d17a9051ba9dec255,,,"Dry-fit Rash guard long sleeves for men and womenA1","Sports & Outdoors","EXISTING | APP","308986719 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
538966154,7aad3a7424e94c01a8574a7dc24583a3,"2025-07-25 07:02:22","2025-07-25 22:24:33","2025-07-26 13:25:42",15:22:11,"Shopee ID (Media Buyers) - CPS",-,"207152672285421 | 2507254E5YM8PK",0.68,0.01,MP,Pending,,,6882bb7d49d6c21ba233b86b,,,"[COD] Termometer Digital Pengukur Suhu Tubuh Anak dan Dewasa // Thermometer Medis Baby Bayi dan AnakPengukur mulut/ketiak/anus.",Kesehatan,"EXISTING | APP","1568551274 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539235575,79165c18fe0e420eb52bf73c4d5afdfe,"2025-07-19 15:11:53","2025-07-25 11:24:42","2025-07-26 16:13:26",140:12:49,"Shopee PH - CPS",-,"207113081268708 | 25072539A2P6AN",2.64,0.03,MP,Pending,,,687b45398b44ab1bb97aff3b,,,"ITECH Inkjet Vinyl Sticker Waterproof A4 ( GLOSSY | MATTE | TRANSPARENT )",Stationery,"EXISTING | APP","416584746 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539235579,79165c18fe0e420eb52bf73c4d5afdfe,"2025-07-19 15:11:53","2025-07-25 11:24:42","2025-07-26 16:13:26",140:12:49,"Shopee PH - CPS",-,"207113081268708 | 25072539A2P6AN",10.36,0.12,MP,Pending,,,687b45398b44ab1bb97aff3b,,,"ITECH Inkjet Vinyl Sticker Waterproof A4 ( GLOSSY | MATTE | TRANSPARENT )",Stationery,"EXISTING | APP","416584746 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539227935,791321da883e46b688582b4de222e903,"2025-07-22 15:03:56","2025-07-25 20:35:41","2025-07-26 16:04:26",77:31:45,"Shopee PH - CPS",-,"207146141267827 | 250725483B5E0E",0.78,0.01,MP,Pending,,,687f37d8167ca71bba6292ff,,,"Thin cotton without steel ring gathered Girls bra Women Cotton Without Steel Ring bras","Women Clothes","EXISTING | APP","1195230934 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539227938,791321da883e46b688582b4de222e903,"2025-07-22 15:03:56","2025-07-25 20:35:41","2025-07-26 16:04:26",77:31:45,"Shopee PH - CPS",-,"207146141267827 | 250725483B5E0E",0.78,0.01,MP,Pending,,,687f37d8167ca71bba6292ff,,,"Thin cotton without steel ring gathered Girls bra Women Cotton Without Steel Ring bras","Women Clothes","EXISTING | APP","1195230934 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539227944,791321da883e46b688582b4de222e903,"2025-07-22 15:03:56","2025-07-25 20:35:41","2025-07-26 16:04:26",77:31:45,"Shopee PH - CPS",-,"207146141267827 | 250725483B5E0E",0.81,0.01,MP,Pending,,,687f37d8167ca71bba6292ff,,,"Thin cotton without steel ring gathered Girls bra Women Cotton Without Steel Ring bras","Women Clothes","EXISTING | APP","1195230934 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539229309,78e4bd6a35f24afab26a2e1ba684b6b8,"2025-07-21 17:31:38","2025-07-25 18:00:34","2025-07-26 16:06:02",96:28:56,"Shopee PH - CPS",-,"207136834232531 | 2507253YDY9D8D",1.94,0.02,MP,Pending,,,687e08f949309c1bb8613a8a,,,"1:36 Diecast Alloy Motorcycle Model Toy Pull-back Simulation Motorcycle Portable Vehicle Toy Gifts","Hobbies & Collections","EXISTING | APP","673267786 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539229311,78e4bd6a35f24afab26a2e1ba684b6b8,"2025-07-21 17:31:38","2025-07-25 18:00:34","2025-07-26 16:06:02",96:28:56,"Shopee PH - CPS",-,"207136834232531 | 2507253YDY9D8D",1.94,0.02,MP,Pending,,,687e08f949309c1bb8613a8a,,,"1:36 Diecast Alloy Motorcycle Model Toy Pull-back Simulation Motorcycle Portable Vehicle Toy Gifts","Hobbies & Collections","EXISTING | APP","673267786 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539240814,7871a65fc18c4af7bc17032cb3ca149d,"2025-07-23 18:21:25","2025-07-25 07:02:00","2025-07-26 16:20:17",36:40:35,"Shopee PH - CPS",-,"207097319285865 | 2507252TMAVSAM",2.78,0.03,MP,Pending,,,6880b7a31fe3451d2458c12e,,,"Buy 1 Take 1 Vilily Chocolate Blast Perfume For Men Women Long Lasting 24 Hours Cappuccino Pabango",Beauty,"EXISTING | APP","1560107815 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539064315,77f7bb4168bd46fc8d3bdd2e38100b4e,"2025-07-21 21:55:35","2025-07-25 15:00:09","2025-07-26 14:21:56",89:04:34,"Shopee ID (Media Buyers) - CPS",-,"207126009290547 | 2507253NBBTG9B",1.35,0.02,MP,Pending,,,687e46d602a8e91b9d4789c5,,,"Nuvo Family Sabun Mandi Cair Mild Protect Biru Pouch 825Ml","Perawatan & Kecantikan","EXISTING | APP","30736001 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539228072,769190ee556c485a90bf0cb835c1f78b,"2025-07-24 15:01:18","2025-07-25 19:52:20","2025-07-26 16:04:37",28:51:02,"Shopee PH - CPS",-,"207143540201177 | 25072545NTK8K9",19.36,0.23,MP,Pending,,,6881da3e6d9a921c3ed97e8b,,,"HOME FACTOR Wall TV cabinet wall mounted TV rack creative living room TV cabinet(Ready stock)","Home & Living","EXISTING | APP","1007128572 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539231811,766bbc25a673493ca92b925b77b50ed5,"2025-07-25 02:06:56","2025-07-25 18:27:28","2025-07-26 16:08:35",16:20:32,"Shopee PH - CPS",-,"207138448273973 | 25072540X2J5PC",3.01,0.04,MP,Pending,,,688276408e82351ba9bf503e,,,"Buy 1 Take 1 Myra E  Classic Moisturising Lotion 100ML/200ML/400ML",Beauty,"EXISTING | APP","391973343 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539232939,7644a8a961574520a1534fff09671a92,"2025-07-24 21:45:12","2025-07-25 15:24:18","2025-07-26 16:09:57",17:39:06,"Shopee PH - CPS",-,"207127458293633 | 2507253PPHPEDW",5.18,0.06,MP,Pending,,,688238e87c59261bac763d91,,,"Dumbbell Storage Rack 5 Tier Stand Dumbbell Rack Dumbbell Holder Fitness Storage Stand","Sports & Outdoors","EXISTING | APP","1570788904 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539110917,75f68ec1011c4f55a4e9e1d25778b215,"2025-07-23 05:37:48","2025-07-25 12:06:23","2025-07-26 14:49:11",54:28:35,"Shopee ID (Media Buyers) - CPS",-,"207115583269374 | 2507253BMMSBQT",4.56,0.06,MP,Pending,,,688004acc4899d1bad379a28,,,"Tas Travel Besar Lipat Hand Carry Organizer Koper Travel Bag Waterproof Tas Travel Duffel Bag Tas Fitnes Gym Bag Tas Camping Tas","Koper & Tas Travel","EXISTING | WEB","636576584 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539224887,75bb71322d564fec8350474366165a49,"2025-07-21 15:55:07","2025-07-25 23:52:43","2025-07-26 15:59:52",103:57:36,"Shopee PH - CPS",-,"207157963239667 | 2507254K3NFD22",0.44,0.01,MP,Pending,,,687df25a64d2b31bb8f6433c,,,"HD matte stain liptint tint Mattefied lipstain",Beauty,"EXISTING | APP","330470509 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539224889,75bb71322d564fec8350474366165a49,"2025-07-21 15:55:07","2025-07-25 23:52:43","2025-07-26 15:59:52",103:57:36,"Shopee PH - CPS",-,"207157963239667 | 2507254K3NFD22",0.44,0.01,MP,Pending,,,687df25a64d2b31bb8f6433c,,,"HD matte stain liptint tint Mattefied lipstain",Beauty,"EXISTING | APP","330470509 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539235836,74ded37af0914bdf980932141bf4ee89,"2025-07-24 09:17:53","2025-07-25 11:20:17","2025-07-26 16:13:45",26:02:24,"Shopee PH - CPS",-,"207112817270849 | 2507253926X3T2",4.26,0.10,MP,Pending,,,688189c0ab34171ba4e65b4e,,,"AKP ALPHA KAPPA RHO V2 FULL SUBLIMATION SHORT","Men Clothes","NEW | APP","1102715914 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
539225336,74a704859db14b21816c5ca719ee1831,"2025-07-23 15:00:47","2025-07-25 23:43:02","2025-07-26 16:00:35",56:42:15,"Shopee PH - CPS",-,"207157382295043 | 2507254JJBEJ5E",2.62,0.03,MP,Pending,,,6880889e3fce381bb4bc459b,,,"ETHEREAL Women Oil Concentrated Perfume",Beauty,"EXISTING | APP","703449951 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539225341,74a704859db14b21816c5ca719ee1831,"2025-07-23 15:00:47","2025-07-25 23:43:02","2025-07-26 16:00:36",56:42:15,"Shopee PH - CPS",-,"207157382295043 | 2507254JJBEJ5E",2.62,0.03,MP,Pending,,,6880889e3fce381bb4bc459b,,,"ETHEREAL Women Oil Concentrated Perfume",Beauty,"EXISTING | APP","703449951 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539229812,7398226258ab4e69bb8d0151baa84dfc,"2025-07-23 16:43:52","2025-07-25 20:12:15","2025-07-26 16:06:30",51:28:23,"Shopee PH - CPS",-,"207144735204921 | 25072546SE7SDE",3.38,0.04,MP,Pending,,,6880a0c77463561bb5451717,,,"Malong GOOD QUALITY Cotton DOUBLE SIZE(44X70INCHES)","Home & Living","EXISTING | APP","8061424 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539229818,7398226258ab4e69bb8d0151baa84dfc,"2025-07-23 16:43:52","2025-07-25 20:12:15","2025-07-26 16:06:30",51:28:23,"Shopee PH - CPS",-,"207144735204921 | 25072546SE7SDE",3.38,0.04,MP,Pending,,,6880a0c77463561bb5451717,,,"Malong GOOD QUALITY Cotton DOUBLE SIZE(44X70INCHES)","Home & Living","EXISTING | APP","8061424 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539239575,73905a3d89d24c18a98f63bbd5543e59,"2025-07-25 09:12:54","2025-07-25 09:25:49","2025-07-26 16:18:40",00:12:55,"Shopee PH - CPS",-,"207105949207785 | 25072532NH15PN",4.40,0.04,MP,Pending,,,6882da1688aa141bd4e51a9c,,,"Buy1 take 1 Dog Essential Madre de Cacao Dog Shampoo 3.7liters",Pets,"EXISTING | APP","498221282 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539231683,73772a0090bc42a5aa00717f46f4503c,"2025-07-24 13:26:59","2025-07-25 17:22:30","2025-07-26 16:08:26",27:55:31,"Shopee PH - CPS",-,"207134550299489 | 2507253W9W55U5",9.83,0.12,MP,Pending,,,6881c4228beb2d1b86cdd177,,,"EZVIZ Micro SD Card 128GB 32GB 64GB  Memory Card","Mobile & Gadgets","EXISTING | APP","1214133017 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539231924,736fb9ad04b045b0a4e77d042d47cb33,"2025-07-25 13:53:27","2025-07-25 17:18:43","2025-07-26 16:08:43",03:25:16,"Shopee PH - CPS",-,"207134323221665 | 2507253W34KH1R",6.45,0.08,MP,Pending,,,68831bd73e181e1d0a610a55,,,"In Stock Agricultural Electric Water Pump DC12V 3.5L/min Diaphragm Pump Water Sprayer","Home & Living","EXISTING | APP","328767133 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539231928,736fb9ad04b045b0a4e77d042d47cb33,"2025-07-25 13:53:27","2025-07-25 17:18:43","2025-07-26 16:08:43",03:25:16,"Shopee PH - CPS",-,"207134323221665 | 2507253W34KH1R",11.03,0.13,MP,Pending,,,68831bd73e181e1d0a610a55,,,"In Stock Agricultural Electric Water Pump DC12V 3.5L/min Diaphragm Pump Water Sprayer","Home & Living","EXISTING | APP","328767133 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539228735,731eb355aa9d4ba3af7475f3b08a8554,"2025-07-23 15:03:59","2025-07-25 18:07:02","2025-07-26 16:05:29",51:03:03,"Shopee PH - CPS",-,"207137222253201 | 2507253YSHAWTD",0.44,0.00,MP,Pending,,,6880895ef008661bb0af42d7,,,"1.5M 3M 5M Strereo 3.5mm male to male jack audio cable",Audio,"EXISTING | APP","732386255 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539240760,7286fe1453424760a4bb9e53f5b52d66,"2025-07-24 22:03:58","2025-07-25 07:03:53","2025-07-26 16:20:12",08:59:55,"Shopee PH - CPS",-,"207097432234955 | 2507252TQPKT8Y",1.87,0.02,MP,Pending,,,68823d4c14bf371ba1b68b84,,,"Easyfit Slide Slippers for Men Fashion Summer Sandals Size 40-44 EVA Comfort Design Cool Flip Flops","Men Shoes","EXISTING | APP","1281110021 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539242319,725481d4bdbb43758719235465d1e58e,"2025-07-25 01:57:55","2025-07-25 05:56:05","2025-07-26 16:22:05",03:58:10,"Shopee PH - CPS",-,"207093365225100 | 2507252PXG0K86",1.41,0.02,MP,Pending,,,688274222b6f220bb6c3a0fd,,,"ST288 Health Slippers Asadi Massage Slipper Relieve Knee Pain","Men Shoes","EXISTING | APP","933489931 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539236382,72003c819a174309961b38ca76b3b896,"2025-07-22 14:45:38","2025-07-25 11:51:59","2025-07-26 16:14:30",69:06:21,"Shopee PH - CPS",-,"207114719271291 | 2507253ATVTD43",0.76,0.01,MP,Pending,,,687f33913cecad1ba5de03f4,,,"Best Walk Slipper High Quality Comfy Fashion Slipper for Men, Women, and Kids Sizes","Men Shoes","EXISTING | APP","711149174 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539236389,72003c819a174309961b38ca76b3b896,"2025-07-22 14:45:38","2025-07-25 11:51:59","2025-07-26 16:14:31",69:06:21,"Shopee PH - CPS",-,"207114719271291 | 2507253ATVTD43",1.64,0.02,MP,Pending,,,687f33913cecad1ba5de03f4,,,"New Fashionable Arrival Ladies One Strap Platform Slippers for Women","Women Shoes","EXISTING | APP","711149174 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539236393,72003c819a174309961b38ca76b3b896,"2025-07-22 14:45:38","2025-07-25 11:51:59","2025-07-26 16:14:31",69:06:21,"Shopee PH - CPS",-,"207114719271291 | 2507253ATVTD43",0.83,0.01,MP,Pending,,,687f33913cecad1ba5de03f4,,,"Hello Kitty Sandal for Girls Thick Sole and strap Flip flop for Children Rubber Sipit for Kids","Baby & Kids Fashion","EXISTING | APP","711149174 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539236397,72003c819a174309961b38ca76b3b896,"2025-07-22 14:45:38","2025-07-25 11:51:59","2025-07-26 16:14:31",69:06:21,"Shopee PH - CPS",-,"207114719271291 | 2507253ATVTD43",0.93,0.01,MP,Pending,,,687f33913cecad1ba5de03f4,,,"Womens Slippers Soft Slippers for Women Flip Flop Plain Slippers Floral Design Slippers for Women","Women Shoes","EXISTING | APP","711149174 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539236400,72003c819a174309961b38ca76b3b896,"2025-07-22 14:45:38","2025-07-25 11:51:59","2025-07-26 16:14:32",69:06:21,"Shopee PH - CPS",-,"207114719271291 | 2507253ATVTD43",0.41,0.01,MP,Pending,,,687f33913cecad1ba5de03f4,,,"Best Walk Slipper High Quality Comfy Fashion Slipper for Men, Women, and Kids Sizes","Men Shoes","EXISTING | APP","711149174 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
539236409,72003c819a174309961b38ca76b3b896,"2025-07-22 14:45:38","2025-07-25 11:51:59","2025-07-26 16:14:32",69:06:21,"Shopee PH - CPS",-,"207114719271291 | 2507253ATVTD43",0.37,0.00,MP,Pending,,,687f33913cecad1ba5de03f4,,,"Best Walk Slipper High Quality Comfy Fashion Slipper for Men, Women, and Kids Sizes","Men Shoes","EXISTING | APP","711149174 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
538979412,71a85e828186449fad73c3ae841b5a5d,"2025-07-25 18:11:51","2025-07-25 21:11:12","2025-07-26 13:34:09",02:59:21,"Shopee ID (Media Buyers) - CPS",-,"207148272299904 | 2507254A2UFD6T",0.23,0.00,MP,Pending,,,68835866854d933f598bd89c,,,"BIBIT POHON JERUK LIMAU JERUK SAMBAL HASIL OKULASI BERKUALITAS BIBIT TANAMAN JERUK LIMO CEPAT BERBUAH","Perlengkapan Rumah","EXISTING | APP","406948547 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
